temperature,humidity,rainfall,N,P,K
0.03382035096743307,-0.5031795983914737,-0.9886140193226044,6,77,20
-0.3404428382625764,-0.4355134330207306,-0.9264814568640534,2,75,22
0.6040068991132118,-0.37259275852354756,-1.1011462717172118,3,69,23
0.5539418358462667,-0.43616174882078373,-0.9907925940204294,27,80,24
-0.8417120249307409,-0.3989629051901278,-1.1225853236519405,39,78,15
-0.8867558378589957,-0.3726351885771282,-1.1783466068721433,40,79,17
-0.3152265402960183,-0.44291100351221824,-0.9770088941013486,37,62,22
-0.04177690145887753,-0.2527107340059954,-0.9380697371513304,31,60,24
0.6743438875379858,-0.3140388937251257,-0.8831283380866055,22,67,22
-1.067152096668488,-0.127105171376572,-0.9566924704948342,3,78,18
0.7070701443981477,-0.15553981123422914,-1.0652485438903025,4,80,16
-1.4455835591043948,-0.08050845769201928,-0.9841051654226782,13,61,24
0.3551745870761865,-0.36228085650319086,-1.0743637592445894,12,66,20
-0.15320274894948768,-0.5117363920547102,-0.9952654361319639,4,61,21
0.8548763076725772,-0.18727683179645777,-1.148266241396168,9,60,21
0.05207978949875334,-0.1765907245936766,-1.0113076071610616,18,66,22
-1.1001215527897998,-0.2532858206299918,-1.0448518955486252,32,56,18
-0.5178613944893482,-0.21442383876195434,-0.8912988401274767,6,72,15
-0.09572312445561462,-0.20465459117754597,-0.9904925252067139,15,77,20
0.5687989281311678,-0.40593549047127764,-0.915779854983138,0,65,24
-1.447593343560786,-0.0897008395768723,-0.9984214375961186,30,79,22
-0.2441088933439743,-0.4626134211756344,-0.915886201050189,3,63,16
-0.8489164450245112,-0.22653711678478763,-1.0562660913164306,2,78,23
-1.3974694508109309,-0.39424509556419957,-1.0807987802765768,10,78,18
-0.06501362870743949,-0.4771985571143939,-0.9844221130218542,14,67,25
-0.03588001565886908,-0.10583008236651825,-1.1363328305134062,39,65,23
0.6359908512744509,-0.0773021812115568,-1.0806635922013115,19,72,15
0.3477172612417643,-0.33885552645416506,-0.9826018149421506,18,57,21
0.533841514293087,-0.5070888837676112,-1.0573754646056779,31,58,15
0.3685106321473327,-0.42381666803477275,-1.1948556631757565,28,58,25
-1.4489640845370049,-0.15176616779021107,-0.9948171926499041,5,65,19
0.3942257056814814,-0.09811497384328063,-1.1054494543894935,16,65,19
-0.4299171070571977,-0.3711646685144564,-1.0566918747045213,34,65,19
-0.9204679779311765,-0.3504460240222478,-0.9293659130275853,14,69,19
-0.3599986982155223,-0.15498117476950127,-0.9777697299892948,22,55,16
-0.5884531375080133,-0.27118909826544174,-1.1858855478289096,24,61,17
-0.8060022404149941,-0.26998379928299904,-1.2323500703816346,2,79,15
0.8419199688600272,-0.2583670190183491,-1.0648130480389817,26,63,17
-0.06931515761545125,-0.19685441633611686,-1.0032458651982652,27,61,15
-0.08639649540660217,-0.11450355688005481,-1.2453852166766362,24,70,16
-0.2951681892915697,-0.4666229358950195,-1.0779214877053171,13,74,25
-0.4504785515706681,-0.18317165088293155,-1.2244202463681935,6,64,23
-0.7644777117252269,-0.36330642976833366,-0.9651420375971446,12,58,23
0.3922315831453134,-0.3603109831762095,-0.8933426606313902,32,79,22
-0.242469764456501,-0.4033132216005162,-1.0228813067416778,6,68,18
-0.12510755933440187,-0.20604795866343664,-1.1875308952644086,10,79,20
0.5172414136422778,-0.09730028033450355,-1.239316226435996,38,77,22
0.0817812849305166,-0.086399626053691,-1.207545996278412,17,74,17
0.4804355929767974,-0.3326718457236197,-1.2067399005957296,26,68,24
-0.14656286315532133,-0.3360314290985793,-1.0043021235110978,23,75,17
-0.32501692336569876,-0.41000520039193633,-0.9109796739595958,32,78,22
-1.0975006156734608,-0.16709173745579828,-1.102330995310286,19,79,19
-1.189909575534489,-0.45804210404569506,-1.1227984249157759,22,60,18
0.8205051146295127,-0.2330997406095898,-1.2333389438626294,28,69,16
0.37631072865626064,-0.4917258093023232,-1.0082416670173986,1,67,21
0.002512204046645554,-0.3743553071004526,-1.0549798826198478,12,67,23
-1.032169871456979,-0.4944792220990161,-0.9126899883939668,36,67,20
-0.04461343935618589,-0.49341552405329536,-1.1698764491512286,28,70,21
-0.13934496184001957,-0.48376950350857667,-1.1150286969340744,12,71,19
0.4125795404173073,-0.3716573700129229,-1.2012188766616516,22,68,16
-1.4916024169351383,-0.28655443431314614,-0.9448281020745191,26,66,22
-1.4786807974531155,-0.4053804759528032,-0.961869886968097,16,65,16
-0.3533775952690536,-0.16099854787611725,-1.029310798152365,14,59,22
-0.478645688440412,-0.3924151658482482,-0.9811746774322359,33,59,19
-0.1040143028533259,-0.14854149674668635,-1.1285426775305634,21,63,17
0.04998186649497297,-0.4312267329379764,-1.2153922169604414,0,69,21
-1.4175694029885173,-0.15399918975409846,-1.1730399916698735,10,75,17
0.30278264719554704,-0.20015210360574492,-0.9273764119576373,30,61,18
-0.4508526046049377,-0.31343274560993356,-1.0273478433777958,0,74,17
0.21861455954176048,-0.38247253252489893,-1.1027376062020502,35,74,22
-1.196764299655191,-0.3157902305319114,-0.9175746399656367,7,63,24
0.10287973637314997,-0.21155087747877468,-1.0370355599008336,9,56,17
0.4708372634878118,-0.2652999475371897,-0.9741077700871253,14,74,15
0.6801187905049317,-0.42119414308495334,-1.2186991751023268,14,76,20
0.019052388815740003,-0.3310808364208697,-0.9699173375998,36,65,16
-0.7542209850551826,-0.3482189341072729,-1.034471302716675,28,67,21
-0.1797455773867253,-0.503767590501463,-0.9161598829980838,28,79,16
-0.9217454446565654,-0.25477186492396925,-1.0778698501822714,40,61,22
-0.1515151014913961,-0.11235557338014586,-1.1257046266522215,10,70,19
-0.7320023596566457,-0.28146927613388284,-1.2259612804635047,12,80,19
0.06272981031353497,-0.12473516553645006,-0.9543920650431438,37,77,20
0.8305770251101728,-0.09319742659557308,-0.9445481435887648,0,67,22
0.3764099385951061,-0.37511658251775987,-1.060229213653564,7,73,25
0.4701213484034907,-0.12754174349038563,-1.043896033995972,10,56,18
-0.9577091423009463,-0.34054640614021975,-1.010748821848219,39,70,15
-0.506356539787453,-0.4967481414049395,-0.9256524328085749,26,56,22
-0.781769830637196,-0.3548450556546718,-1.1900262870694083,9,77,17
0.1253228433690664,-0.17314460671392626,-1.140267598412857,4,59,19
-0.9173731694583913,-0.3436841675455976,-0.916566653319406,34,73,15
-0.33952526385685583,-0.23185302375973743,-1.141455354625479,33,77,15
-0.20867303539811535,0.905422909407266,0.1547851125622134,2,24,38
-1.1771314752603794,0.829122486009021,0.08339543934884878,6,18,37
-1.3496327949452933,0.7152556511871705,-0.017202003696417806,8,26,36
-0.2902227597130944,1.0346172129230853,0.12317585675491508,37,18,39
-0.6262459376606689,0.8275258124172165,0.10786873552074044,0,27,38
-0.12908620064130402,0.940000405153246,0.10834774126360125,31,25,38
-0.6051513834268389,0.8016698392534727,0.026060342515432704,21,21,38
-0.5621398315586092,0.8973192611147627,0.06374024091606123,6,30,40
-1.2672032337685275,1.0240833676325396,0.08333106511489684,25,27,41
-0.49147923258370263,0.9525019758515165,0.10791270422725271,15,11,38
-0.1362646716058068,0.6159016530993381,0.023763830712101558,14,5,36
-0.16623862598143552,0.6358985562881585,0.04178520741084644,16,10,41
-1.135607821615468,0.6682370813986634,0.0883274400432516,36,7,37
-0.26670709265797926,1.0025552118630143,0.019543870451065943,4,20,41
-0.3931265769610764,0.8199421290576118,0.07680340022197556,29,22,40
-1.1729005109176387,0.7910406903228218,0.09251296643172584,16,15,42
-0.6421900667626597,0.9356789443600635,0.02471481892540198,18,27,41
-0.7973919353313084,1.051312268231479,-0.010998404859636003,11,18,42
-1.452596512272825,0.7496382896391,0.08393742886695983,5,15,38
-0.37647917450631047,0.8147879629633933,0.03979069268169516,18,23,44
-0.6180705338206689,0.8284700715962575,0.14922866487273617,9,8,40
-0.7814158562281052,1.0473271798601222,0.16327540445272434,40,27,45
-1.0836081625657705,0.8011802686584361,0.07057917200118283,22,23,44
-1.423103324923146,0.8822369777856834,0.03130064830739241,9,16,39
-1.1719936227256154,0.8208434842121854,0.14228905474975898,12,29,40
-0.47679436018786336,0.8856133680335461,0.10248220952849885,0,17,42
-1.3223788236773928,0.711231468528908,-0.012054183427817,2,21,44
-0.6933258866667872,0.8921712135129807,0.062003263162103854,28,6,40
-1.410761899685679,0.8179891753681716,0.09122056054806815,8,23,44
-1.1467530743624657,0.7838563483268483,-0.010984831507544856,29,16,36
-0.22284201453174216,0.8695498319853167,-0.004854253592269973,17,18,43
-1.3544365126884126,0.8290131240778994,0.13751743909866862,34,21,42
-1.199969596861685,0.8453187105442356,0.01656779561689684,21,23,42
-1.3241683239863302,0.7308409164657361,0.14225623155252573,25,17,40
-1.1264846730873055,1.0543509113173113,0.010265565210897734,8,25,36
-1.1634419812021126,0.8161986445384263,0.08672298537938047,26,18,42
-0.3524643388047642,0.7349274350563441,0.14122285138125917,4,19,42
-0.13265275705468968,1.0232041970110846,0.0075761669255795805,36,24,41
-0.18251220453331607,1.0058300937201248,0.022019660428315293,5,24,40
-0.17607326301260764,0.6325176383828484,0.14223269567303543,19,17,39
-1.084382970341659,0.7239632174607544,0.08375372634081124,39,30,38
-0.907027334383114,0.9692893921371596,0.024042654081242728,5,29,44
-0.6344585773258832,0.7488764773542945,0.1165849423708139,4,24,43
-1.0428109798510203,0.8040998799085123,0.1365280895129659,38,21,35
-0.2703054450014726,0.6324952314652851,0.06293368751039002,37,11,36
-0.15820779614382394,0.9176907837051159,0.10595306926383252,9,25,41
-1.175867928266585,0.7399248066390023,0.04685381885272326,29,22,43
-0.6286227313365343,0.8472117925006867,0.1637254489791969,5,21,38
-0.5324777882056208,0.6131225582687106,0.12339645193596296,22,26,38
-0.5328908864129317,0.6256043380991626,0.051288910738494196,4,18,37
-0.14494519163187541,0.8048557138704703,0.06791253792717551,21,6,41
-0.4358293170061647,0.9726956704051668,0.03203913293570262,29,21,45
-0.8708948320924588,1.0234746726538757,0.07466299106755242,23,5,44
-1.4644536703049202,0.8823964269834766,0.11281537607089862,13,7,43
-0.6464046995684595,0.8223846537913523,-0.002645293367873242,5,13,37
-0.25452200810959114,0.8716189458309732,0.1273432762407407,27,24,41
-1.1585670984114733,0.774308149982233,-0.016559051224800066,7,23,35
-1.1366710188922406,0.6611166059689823,0.13755599520808784,12,20,39
-1.4903246894740365,0.9732697709001594,0.05271634581385101,4,19,43
-0.34065876298791675,0.8148131386796116,0.021000050166128572,3,9,45
-0.3220197248626098,0.9821120037591353,0.0278023779719188,1,27,36
-0.923896198246583,0.6266007214965397,-0.007899800402306393,23,30,44
-0.9469716821845511,0.7074241300227515,0.10882228443481755,24,21,42
-0.9385486999085828,0.9046400263086133,0.061968379756428216,13,30,37
-0.2287054155453199,0.6571333173392139,0.14403830639571172,40,11,44
-0.218221349061403,0.8609291636690808,0.039262986304802606,21,9,40
-0.20703439045192784,0.9231566025053691,0.13649306778940887,3,27,44
-0.1943580817952773,0.7877335654167572,0.13161971023674351,40,29,42
-1.0947696816657804,0.8758990049301604,0.004454383303295224,14,25,40
-0.752778243491999,1.0402357842291385,-0.014828601710846928,38,14,37
-0.5538617847595404,0.6676276855720519,0.12702629897601908,34,9,36
-0.5700495160778737,0.7639197409738783,0.022215833403448716,32,14,37
-0.4614471321687753,1.0540360189865643,0.139674746694251,18,21,35
-1.247419083896574,0.7051490868332534,0.03663610588187128,8,23,38
-1.3051673570374145,0.7797338775843011,0.09492505738468103,15,6,41
-0.24973458832381262,0.8717625086926877,0.03759206261906654,0,5,36
-0.17656715571138898,0.7814784256004847,0.15886529896422577,22,9,44
-0.7290929836576586,1.0325410371358315,0.15019403996566616,14,8,43
-0.15341920699787684,0.6921143734636184,0.07607340940356205,31,11,45
-1.4852716234525327,0.8509010466636014,0.025811474067458474,39,17,45
-1.0617464033724133,0.880790164354109,0.10537853318425128,10,5,42
-0.472149681353399,1.0309623546702567,0.04055134821040374,8,28,38
-0.4177621532858407,0.9656200469978402,0.05742730179409195,32,13,42
-1.2187445000215071,0.7879818228318182,0.049085155634368424,18,9,40
-1.007942838365628,0.9450206688558929,0.12945001045097757,20,27,41
-1.3261993228484708,1.0565370937259466,0.07546815947443797,39,25,36
-1.3254698811113959,0.7978654694673425,0.16400567190690063,20,7,45
-0.5897747357281191,0.76257613548933,0.10141074462059226,11,10,45
-1.230634186809085,0.6877657107848301,0.1173780643822199,40,18,43
-0.2435615656261667,0.8856083740426561,0.002503480566119881,3,26,39
-0.36272951765751016,0.9637598154918978,0.06395505040573082,9,16,36
-0.5960067024743675,0.9740735293839048,0.12065749944968801,30,20,38
-0.24465227644648618,0.6253689861700953,0.04849648019136585,40,9,41
-0.9330212430344778,0.8803724207899709,0.017782090117020546,40,30,35
-1.4848526725185702,0.6391231729710414,0.06445326049443051,32,25,35
-1.1089275518778123,0.6448880557206963,0.16149323497098844,33,23,45
-1.1387139622154214,0.8232961537199704,-0.011739177192904402,4,14,41
-0.861594800061456,0.9510331504032421,0.051228791599365185,13,17,45
-0.38764739767458095,0.9814025848003068,0.11545834686736658,39,24,39
-0.34215557955778575,0.6615087775682543,0.08824177577540862,8,28,37
0.7410582653215927,0.21417292371472993,-0.19355851794508191,91,94,46
0.33924206861451284,0.547873181237131,-0.04393733593972031,105,95,50
0.3524459759866782,0.5157716986267371,0.02682902048125825,108,92,53
0.7307836664035756,0.3878958801384134,-0.24303678657094838,86,76,54
0.08653387477061669,0.3555799726491174,0.17773996777272466,80,77,49
0.04939761109415768,0.5814348450551813,0.201509040291516,93,94,53
0.2751703954287503,0.3910232312561968,-0.11171604705375997,90,92,55
0.7771315470257688,0.295876854241004,-0.07496161303139157,108,89,53
0.13278085857291214,0.534992271195956,0.1894468019540602,108,88,55
0.7004352165330723,0.21024254191683955,-0.0628998293229721,105,77,52
0.5992567112021056,0.5034310403709817,-0.08577186015014052,118,88,52
0.6828248519057958,0.22546965816990863,-0.05995700719945678,101,87,54
0.48698657579386995,0.1699340175219155,0.269583989177953,95,75,50
0.3127279645616713,0.32916615866277155,-0.06805507416784737,106,85,53
0.4816890048573795,0.29490646780987684,0.08976216228698776,86,95,49
-0.09259353146837326,0.5330533901738983,-0.08730153561743699,83,79,55
0.06398816432104297,0.30821273684696177,0.29818995792790354,85,95,47
0.40518404055122503,0.36855835177085366,0.09465646953875777,109,79,45
-0.009721043523661219,0.20032110924391203,-0.012319094930052383,100,76,45
0.6082601227798252,0.4968912740730323,0.2311005785450703,117,86,48
0.1420623823188239,0.2413172854284844,0.27703926656223077,114,94,53
0.06341764297639055,0.3332112041268055,-0.09547901597741802,110,78,50
-0.09469025548292709,0.6021076752068922,-0.21838265014306554,94,70,48
0.373135058532807,0.41853474789157824,0.029375146921133605,80,71,47
0.1173011669352015,0.48801099999611813,0.15663313227529252,114,79,51
0.6889330264711546,0.34656513531695826,-0.20720924615094824,88,78,45
0.7165925918935323,0.262296497550253,-0.23289048930619125,112,73,48
-0.010710336052655632,0.26508723813761387,-0.1885706528423783,117,76,47
0.1545269261699211,0.44380341811247964,-0.09638818796523571,111,87,48
0.4897747689443691,0.28366768898736905,0.11060345475185793,89,83,47
0.4407688161194207,0.5314461831968469,0.25159723744884244,93,91,47
0.3510394905145138,0.44852939216773874,-0.16657540268517948,92,81,52
-0.09304857652116882,0.44478065263672856,0.2867274823036217,105,74,45
0.6001501616285498,0.350655687377358,-0.018204779216469416,102,71,48
0.7001722546900296,0.2333043349471389,0.1112419482917752,94,91,51
0.3864689505590488,0.47541340279597927,-0.22059682531558275,116,71,47
-0.040916720514374,0.48881007403015025,0.17318536195760045,117,79,49
0.07396427417983392,0.5327366262197217,0.15677348670542282,119,72,55
0.13316219442971486,0.43031428571574426,0.27680649758765424,99,73,53
0.6976711414360373,0.32474729258416296,0.2561269624250773,91,84,52
0.1938119859432789,0.35389271895267005,0.07153976056743055,80,90,47
-0.050498084404571736,0.1594947229091937,0.23822507053613168,101,70,48
0.6921595005532578,0.3908138439465507,0.162606320821369,108,89,53
0.37981878743218944,0.25942694346632783,0.12489662219720334,100,80,52
0.8001879320727504,0.5403880267659779,0.12352978491364383,109,91,53
-0.11026393246886783,0.6061192839341525,0.12698354783085702,82,78,46
0.0497775998164427,0.31637983209551135,0.23365348256113064,106,70,55
0.046246224946894385,0.47055764562788766,0.2843153476713353,90,86,52
0.17788882038767825,0.28381451034278,0.09811643310099291,83,95,50
0.6026565291022162,0.3643801119513804,0.26925920969274136,119,90,48
0.5003647711633671,0.45207880604976924,-0.21946263561445906,107,72,45
0.15938247106183673,0.5488953603316047,-0.15179358819465305,116,81,55
0.1931064469551775,0.4459200683179825,0.11864215695956433,101,75,50
0.4151981012831697,0.22897747762475779,-0.022816477557082777,93,81,50
0.6650914654531463,0.5156535149967032,0.10117058655919765,95,75,45
0.7513801462908615,0.5609373908708785,0.2505268718040979,107,71,55
0.35208791474281337,0.43234477879612115,0.15782585282587386,83,94,47
0.15521258208462574,0.5808186132655093,0.13745467736001735,102,73,54
0.4338228779550764,0.503670441493994,-0.0774223471072588,86,79,45
-0.08293008916084556,0.54255153359867,0.22558468347443109,117,86,53
0.5324716147821236,0.19281668100493166,0.29541986935855324,111,79,53
0.056272974816878735,0.40387477846392694,0.12083840649865606,95,74,50
0.3693530712117196,0.20803589834221964,0.10579915968133252,91,75,55
0.7439454116257658,0.5401227634551676,0.10528555626841919,93,83,46
0.7120736627330757,0.4312936115522988,0.09824194929840661,92,85,51
0.29122950305441786,0.44267038239385814,0.12138236340663185,104,80,54
0.10077630631506485,0.46417118487665043,0.018520589305107648,103,72,51
0.670769007334486,0.29067875531347076,-0.2371187258904546,92,75,45
0.46453372676358073,0.35062514747876966,0.2914303212081955,93,85,49
0.4859563872633242,0.20546714056005927,0.28261804530965295,120,87,52
-0.08957091123325477,0.606355368159473,-0.227826098379667,108,72,46
0.033827343425193834,0.5853950650051892,0.19540840637757573,105,88,54
-0.05432904855904526,0.5836551156297716,-0.2256532818916408,98,79,50
0.7568664286502687,0.30854993321438684,-0.12763882299768406,111,88,55
0.1696722795631205,0.3161254907811497,0.17567197348909136,97,74,45
0.35133187993826975,0.5314737013625527,-0.19441523233041538,95,82,48
-0.10523637114075672,0.39444943517047626,-0.16623699725068253,89,91,55
0.2085371439820669,0.22479416384584713,-0.21348399898183343,89,85,55
-0.03298341768509553,0.3598782510993793,-0.050990856297885065,118,88,51
0.5158464874533953,0.41158010881050855,-0.099363657658674,101,92,45
0.496130097262525,0.269587969995453,0.0007440789356391042,99,92,47
0.6579236787270706,0.48102971072257,-0.13892740701953912,82,77,46
0.46342293731807954,0.5693157216909062,-0.10744730771789449,90,86,55
0.4714805854040035,0.3333107389117666,-0.15982726291136762,95,88,52
0.6960553286421834,0.3880381050993657,-0.2368188993150286,104,73,46
0.45351551156699244,0.5337809646886678,-0.2406283444801022,102,73,52
-0.03583905842393185,0.45186716569367585,-0.1271369099937036,100,74,52
0.5814338983256643,0.585578407726866,0.13869365978198542,94,89,48
0.19349038819384037,0.5172701825225275,-0.05371322519817792,99,70,46
0.31226506583315305,0.2657509249708009,-0.07269243047544634,112,87,48
-0.06366863735816182,0.35084820087413676,0.035641782312357186,117,82,45
0.8479128093530075,0.24734672569912586,-0.20864175512658584,96,86,51
0.4609255869544923,0.2316102237230784,0.1024372707768451,113,85,45
-0.11971310532777954,0.32709967164913606,0.08927683760091683,105,93,46
0.7101502292042234,0.5939291013268889,0.09257267971707153,85,89,51
0.34426445670904304,0.5869363832899147,-0.23024741859325334,108,94,47
0.47296600071223466,0.2267108940293995,0.004375629469602057,92,81,52
0.6036121235155599,0.48188493974916063,-0.16532227198192684,110,71,54
0.3416442998245722,0.3147348323421331,-0.20580994766261104,82,75,55
0.7685386875316159,0.30208689134700356,-0.09715005959931694,117,81,53
0.8140991858055735,-1.075214301827139,-0.24328999456045178,2,40,27
1.5685054113818027,-0.7975281682230865,-0.08714717759380583,39,24,31
0.2739525640966575,-1.0695355195956597,-0.13854487108300811,21,26,27
1.5694034148068732,-1.1656634786386852,-0.14120064956929534,25,22,25
2.031034890723863,-0.7737243304142025,-0.2050460318358416,0,21,32
1.6910200287579193,-0.9371668385140188,-0.09931179336710198,20,19,35
0.8690563443707657,-0.8216838114850163,-0.10437947061728814,19,21,34
1.2107771448001317,-1.1824787724992374,-0.17670545324079479,18,17,31
2.049116624039794,-0.8650069484171306,-0.14727773176998746,11,36,33
1.2345776616712982,-0.8665564037262347,-0.09092524298153702,30,28,30
0.4224990706263495,-0.8596942887043392,-0.17019509282481315,18,19,27
1.799054311028792,-0.9009760280808264,-0.11194784270724514,23,23,27
0.37981126757719064,-0.8017648358490725,-0.07479309325868207,37,30,34
0.4108827000500575,-1.0296862729910132,-0.24764707297718902,11,27,30
0.3234485361148303,-0.8454464457242283,-0.2109444262615718,12,19,31
0.9325243116665681,-1.015094275481287,-0.16443721480673187,3,28,33
1.2328069521111407,-1.1658657968185495,-0.2166712702970142,37,38,32
1.9325295565637657,-0.9893705604120082,-0.11016501111965105,26,37,30
0.8278810395644048,-0.8690424946959012,-0.1404580661817677,14,18,30
1.6884899521117924,-0.7779842032954459,-0.09336719367111766,40,16,35
0.6550901866969558,-1.0576172579054495,-0.06333923793235949,4,20,25
0.4676816522368334,-0.8154810959937644,-0.07005070199194917,36,25,33
1.103887431076503,-0.7629437120686094,-0.16077831718965627,30,17,31
1.2874522905161365,-0.9414808442617866,-0.08791045151640763,28,37,28
0.6523086679856587,-1.048667720733045,-0.11739437845829104,38,15,30
1.0827539600622178,-1.0813640246775662,-0.2398252237238518,12,37,30
1.8018408054466153,-1.006037387721519,-0.23320091922120118,38,19,31
0.8621189097461561,-0.9881797218096277,-0.21186185801087126,8,33,29
1.617300723330142,-1.1390179989139215,-0.23001104352591303,15,27,28
0.8801374561323344,-0.9219463443755339,-0.20688638218639582,34,16,25
0.4551791673889353,-0.8851404104808023,-0.05833171021483685,11,36,31
1.1443224992922112,-1.000257736398409,-0.19048303732555436,33,29,34
2.00915235958536,-0.8778514103216648,-0.05910530392536596,12,31,26
1.5298780712717046,-1.1887196806095544,-0.08458666172633976,12,34,28
2.0432796146160888,-1.0236423930063387,-0.09931975592713595,5,16,31
0.5366986325342972,-0.9023828028778119,-0.2145972409858221,1,30,29
1.3155847831156355,-0.9563919715367749,-0.1359298000951863,16,35,31
1.259958132274682,-0.9269597244934007,-0.1105858820389883,35,18,26
0.3884064243109985,-1.0293756800928688,-0.1386653379497648,4,40,26
0.7443752798800798,-1.149854825264931,-0.04825091010683089,9,29,34
1.33740264784674,-0.8198552951457599,-0.24109759025846092,2,38,33
1.046591315142908,-0.9682547148379789,-0.24247812228625198,26,32,32
1.9281627410134035,-1.1636178023164845,-0.11006811744181358,34,38,31
1.3248886096413723,-0.8487494230480781,-0.18375288943215326,5,32,33
0.5150499062701893,-1.081668445621154,-0.10365345825793477,31,29,26
0.3275172319815598,-1.0923208860652722,-0.14934078664927972,34,34,35
0.2944860684081406,-0.9332495508919538,-0.20185796082491017,36,19,32
1.8322654711314441,-1.0209757694457091,-0.21535566231675318,7,17,26
1.6058998488454805,-1.0323087390875754,-0.20382347120433383,38,15,27
0.3426821326521621,-0.7656461813062017,-0.1307782818252295,5,19,25
1.4373565348159911,-0.8476908465835151,-0.16328865769968,37,36,26
1.929788605959106,-0.9010001237723867,-0.23963967028605437,21,31,32
0.3825565242716586,-1.0590525877636943,-0.23769433557159128,37,36,27
1.4232153813186577,-1.079406509636065,-0.22880551856146256,23,23,30
0.9000709799141224,-0.9163671791438707,-0.1497693742504174,36,26,26
0.720496814882311,-0.7484337506082239,-0.0492308431567709,24,33,35
1.2730081680459604,-0.9163513871527079,-0.12495001219936709,26,18,30
0.6087660567279035,-1.0675811026614972,-0.06954480051906174,22,17,26
0.6966396492269261,-0.9916075803540289,-0.10759857269890312,11,34,32
0.5394300425821819,-0.8060986059582307,-0.2377074865081526,29,35,28
0.40617846285784875,-1.1709937826478247,-0.19316711546836368,22,28,26
0.4949169650990809,-1.1372108525966742,-0.18493066036772418,23,24,32
1.0226988928834049,-1.1135580349412268,-0.20475541522934224,1,35,34
0.6474640522657181,-0.7491110657891649,-0.1583453214909081,2,24,34
1.5237245760987543,-1.1622549356434309,-0.09423497676290722,39,37,25
0.429202726055081,-0.7867877394639482,-0.22662521179616837,15,36,27
1.1924887033712666,-1.0456630054268106,-0.2250613854619756,3,18,31
0.8168264971670578,-1.1116772065923255,-0.21944627661303687,8,38,32
1.1286127577694296,-0.9550806886204666,-0.24899937195943803,33,31,34
1.9792268902007495,-1.0113461235843255,-0.10818160004042014,14,29,32
1.1948417542950727,-0.8758727170928168,-0.24539434497120244,18,20,26
1.314169142264453,-0.8051148562436363,-0.13692199648128323,9,21,32
0.433337281392622,-0.8934609379678091,-0.1376748779990701,20,30,27
1.7716934144152632,-0.9498028799196657,-0.057467139737838215,9,38,25
1.1171273120759975,-0.8645443604680842,-0.2496922628281275,26,24,34
1.6435346866119331,-0.8428180161304486,-0.10924316448197653,31,36,29
1.0815195976908587,-1.0989473526455071,-0.21834227824745941,14,18,35
1.239940351352142,-1.00891903906999,-0.2524290524595321,40,16,35
1.3507708068665536,-0.9337829267300389,-0.15314955059878793,28,27,34
1.9473282519500084,-1.0561901755899141,-0.10324575683887446,0,17,30
0.33843704710023015,-0.9963859526771416,-0.18075384054388766,1,29,29
1.0441297013741841,-0.9669106901924461,-0.2127261573120234,2,36,31
0.6869159196868203,-1.1642914398427453,-0.13155586564264027,12,27,26
0.8700311917461994,-1.1095789424139157,-0.12423939862414393,7,28,35
1.6818397731827701,-0.9085827554108079,-0.12877349990534506,0,36,26
1.546627972490788,-0.8276284019815114,-0.0985107499270323,26,35,31
1.9308867279945454,-0.8533069846892569,-0.22267076635812694,27,21,30
1.1688307299243592,-0.8276154371929993,-0.08905860604562599,22,38,31
1.016930050046519,-1.0577352038761478,-0.23802725124217727,22,18,31
0.8695080768948426,-0.9606765924372835,-0.13424486735603305,28,23,28
1.1283521761274042,-1.0732220961600045,-0.1599793359599986,7,31,27
1.6323248622705249,-0.7676809311393391,-0.25792971800344855,29,34,26
0.4862687545734637,-0.7420778360452362,-0.10937885450555337,8,37,33
1.9599041990850805,-0.832722361642919,-0.21690520842168232,39,16,27
0.6103010454012291,-0.9453126041740946,-0.13775389045080197,40,24,25
1.1591427725339856,-1.0199366585836356,-0.1873012615981953,19,38,26
0.41124123140831376,-0.9014812549900528,-0.048986095125682756,21,21,30
0.9473622912335885,-0.8536315963434036,-0.17362345912303748,22,18,33
1.2960296085815717,-0.7847813362347318,-0.2106798769337888,31,20,30
1.381705218771631,-1.0662149986100389,-0.2249803643070119,18,26,31
0.8652728894236574,0.4519475003896963,-0.6613471208818487,24,130,195
1.009718119974102,0.49168802436234327,-0.6384880932095054,13,144,204
1.3490178411617821,0.5572311483334129,-0.6319731282640534,22,123,205
2.3405819095659393,0.41232805778379095,-0.6665635611973665,36,125,196
-0.7077951563063865,0.5508821506005567,-0.6937596774406404,24,131,196
2.7717539530610784,0.48201357814367884,-0.6017664092214906,2,123,198
-1.746271653459235,0.5063464478811559,-0.6679443420153469,35,140,197
-2.66154605414654,0.5429929819968592,-0.6157408880823274,11,122,195
-2.540088828727039,0.4556947169242048,-0.6676605905256918,6,123,203
2.6516972221181505,0.3909542646732996,-0.5383292838294964,17,134,204
2.7834481690499033,0.5033595682566708,-0.5195764384949745,25,130,197
-3.1897228711065733,0.4857224654836246,-0.6813248225607141,27,145,205
0.7844272878277918,0.42399345218663786,-0.6442607102718223,9,122,201
-1.5383816018333392,0.425861953698364,-0.6846037673276927,16,139,203
-3.31659167415313,0.5128660544675903,-0.6593375062079897,32,141,204
0.43823894885197356,0.540581566376034,-0.5539053807456538,22,138,195
-2.882944917882587,0.40765059588436797,-0.641067413756932,31,144,202
